company,position,skill
위메이드(WEMADE),백엔드 개발(WEMIX PLAY),"• Wemixplay webshop 개발
• Wemixplay console 백엔드 개발
• PG사 연동 백엔드 개발
• 게임사 인터페이스 개발
• 게임플랫폼 백엔드 개발

• 경력 3년 ~ 7년이신 분
• Java, Spring, Spring Boot 개발 가능하신 분
• DB, NoSQL Database 사용 가능하신 분
• REST API 개발 능통하신 분
• MVC 기반의 웹서비스 구축 가능하신 분
• 원만한 커뮤니케이션이 가능하신 분

• 대용량 데이터베이스 경험 있으신 분
• Blockchain 서비스 개발 경험 있으신 분
• 멀티 스레드 개발 경험 있으신 분"
아이지넷(보닥),JAVA Backend Engineer,"• Java & Spring Framework 기반 백엔드 시스템 개발
• Web/App 기반 사용자 서비스의 Backend Server 개발 및 운영
• 서비스 운영을 위한 Back Office 개발 및 개선
• PHP 벡엔드 서비스를 Java 기반으로 전환 개발
• 다양한 내/외부의 서비스, 플랫폼 과의 협업

• JAVA Spring Framework(Spring Boot, JPA) 기반 벡엔드 개발 경력 5년 이상
• RESTful API 설계 / 개발 가능자
• Cloud, Docker Container 기반 개발 / 배포 경험자
• 초기 프로젝트 설정부터 배포까지 개발주기 전반에 걸쳐 주도한 경험
• Git 을 통한 팀 단위 프로젝트 경험

• TypeScript + Node.js 기반 BackEnd 개발 실무를 경험하신 분 
• Slack, Confluence, Jira, Git, Figma 환경에서 업무하는데 익숙하신 분
• 마이데이터 사업자 API 개발/운영 경험이 있으신 분
• 금융 / 보험 분야에 대한 프로젝트 경험이 있으신 분"
커넥트웨이브,[다나와개발본부] Backend Engineer (4년 미만),"[다나와개발본부 조직을 소개해요]
커넥트 웨이브 그룹사를 위한 Backend system을 개발해요
그룹사에서 필요한 데이터 서빙, API서빙, Solution 개발등의 업무를 담당해요
분산 데이터 베이스 및 Vector DB 등 다양한 데이터 소스를 활용한 응용 프로그램을 개발해요

[합류 시 함께 하게 될 업무에요]
상품 데이터 카테고리 분류/매핑 서비스를 개발해요
가격 비교 상품 데이터 생성/운영 서비스를 개발해요
MSA 환경에서 비즈니스 요구사항 및 화면 구성에 최적화된 백엔드 설계를 담당해요
대용량의 데이터와 트래픽을 안정적이고 효과적으로 처리하기 위한 플랫폼을 설계 및 구현을 담당해요

Python 및 Django, Flask, FastAPI framework 기반의 어플리케이션 개발 경험이 있으신 분
Java/Kotlin/Spring/JPA 기반의 어플리케이션 개발 경험이 있으신 분
RESTful API의 설계 규칙을 따르며 개발한 경험이 있으신 분
Git을 이용해 소프트웨어 버전 관리를 하고 PR, 코드 리뷰 등의 과정에 익숙하신 분
백엔드 애플리케이션 및 배치 프로세스 개발 경험이 있으신 분
긍정적이며 자기주도적 성장이 가능하신 분

Celery, RabbitMQ, Kafka 등 분산/비동기 처리에 활용되는 기술에 대한 이해와 경험이 있으신 분
NoSQL(Redis, MongoDB 등)를 사용한 서비스 개발 경험이 있으신 분
ElasticSearch 서비스 적용 경험이 있으신 분
CI/CD 도구를 이용해 빌드/배포한 경험이 있으신 분
MSA와 컨테이너화 기술(docker, k8s 등)에 대한 이해도가 있으신 분
신기술에 대한 지속적인 학습 및 적용이 가능하신 분"
커넥트웨이브,[다나와개발본부] Backend Engineer (4년 이상),"[다나와개발본부 조직을 소개해요]
커넥트 웨이브 그룹사를 위한 Backend system을 개발해요
그룹사에서 필요한 데이터 서빙, API서빙, Solution 개발등의 업무를 담당해요
분산 데이터 베이스 및 Vector DB 등 다양한 데이터 소스를 활용한 응용 프로그램을 개발해요

[합류 시 함께 하게 될 업무에요]
상품 데이터 카테고리 분류/매핑 서비스를 개발해요
가격 비교 상품 데이터 생성/운영 서비스를 개발해요
MSA 환경에서 비즈니스 요구사항 및 화면 구성에 최적화된 백엔드 설계를 담당해요
대용량의 데이터와 트래픽을 안정적이고 효과적으로 처리하기 위한 플랫폼을 설계 및 구현을 담당해요

Python 및 Django, Flask, FastAPI framework 기반의 어플리케이션 개발 경험이 있으신 분
Java/Kotlin/Spring/JPA 기반의 어플리케이션 개발 경험이 있으신 분
RESTful API의 설계 규칙을 따르며 개발한 경험이 있으신 분
Git을 이용해 소프트웨어 버전 관리를 하고 PR, 코드 리뷰 등의 과정에 익숙하신 분
백엔드 애플리케이션 및 배치 프로세스 개발 경험이 있으신 분
긍정적이며 자기주도적 성장이 가능하신 분

Celery, RabbitMQ, Kafka 등 분산/비동기 처리에 활용되는 기술에 대한 이해와 경험이 있으신 분
NoSQL(Redis, MongoDB 등)를 사용한 서비스 개발 경험이 있으신 분
ElasticSearch 서비스 적용 경험이 있으신 분
CI/CD 도구를 이용해 빌드/배포한 경험이 있으신 분
MSA와 컨테이너화 기술(docker, k8s 등)에 대한 이해도가 있으신 분
신기술에 대한 지속적인 학습 및 적용이 가능하신 분"
사이버다임,연구소 서버개발팀 백엔드 개발자 (5년 이상),"• 자사 솔루션 백엔드 서비스 개발
 - Destiny ECM(데스티니 ECM)은 고객사 인프라 환경에 따라 커스터마이징 구축이 가능한 문서 중앙화 솔루션
 - cloudium(클라우디움)은 하드웨어와 소프트웨어의 과금형 또는 구축과금형 또는 구축형으로 제공되는 SMB(Small and Medium Business) 문서 중앙화 솔루션

• 관련 경력을 5년 이상 보유한 분
• Java, Spring 프레임워크 기반의 서버 API 개발이 가능한 분
• JSP, Servlet 개발이 가능한 분
• 관계형 데이터베이스에 대한 경험이 있는 분

• 기업용 솔루션 개발 경험이 있으신 분
• 서버, 클라이언트 기반 구조에 관련 지식이 있는 분"
브이몬스터,백엔드 엔지니어,"• AI아바타 플랫폼, SDK & API 개발 및 인프라 관리
• WebRTC 기반 영상 스트리밍 서비스 개발 및 고도화
• 브이몬스터만의 개발 문화 창조

• Python, Rust 또는 유사한 백엔드 언어에 대한 이해와 경험이 있으신 분
• WebRTC 등 실시간 영상 스트리밍 기술에 대한 관심 또는 경험이 있으신 분
• AWS를 비롯한 클라우드 인프라 환경에 익숙하신 분
• 새로운 기술을 배우는 것을 즐기고, 도전을 두려워하지 않는 분

[현재 기술 스택]
• Python, Rust, WebRTC
• RESTful API, GraphQL
• AWS (ECR, ECS, Lambda, S3, Amplify), Github Action
• 우리는 새로운 기술을 언제나 환영합니다!

• 클라우드 운영 경험 (AWS, GCP, AZURE 등)
• Docker 등 컨테이너 환경 구성/개발 경험
• Kubernetes를 사용한 컨테이너 오케스트레이션 경험
• WebRTC, gRPC 등 미디어 통신 프로토콜 개발 경험
• git을 활용한 버전 관리 및 배포 경험이 있으신 분
• 가독성, 유지보수 및 재사용을 위해 코드를 작성해본적이 있으신 분

[브이몬스터 인재상]
Hustler: 직무 그 자체에 집착할 정도로 몰입하고, 일의 본질을 놓치지 않는 사람
Humbler: “잘 모르겠다”를 솔직하게 말할 수 있는 진짜 실력자
Problem Solver: 문제를 정의하고, 실질적인 결과물로 연결시키는 사람
Mission Driven Person: 우리가 푸는 문제에 진심인 사람
Technical Background Person: 기술로 문제를 해결하고, 좋은 엔지니어를 알아보는 안목을 가진 사람"
워크핏,주니어 백엔드 개발자,"1. 구직자 대상의 취업 지원 솔루션 개발
2. 교육기관 대상의 취업 관리 솔루션 개발
3. 약간의 프론트 개발 (랜딩 페이지, 서비스 페이지 등)

1.  Spring Boot 가능자
2. Java 가능자
3. JPA 가능자
4. AI 툴 활용 가능자

1. AI를 활용하여 프로젝트 경험한 분
2. 어떠한 것이든 성과를 이루어 내보신 분"
지로,[드롭샷스톡] 백엔드 개발자,"지로의 백엔드 개발자는 드롭샷스톡 스쿼드에 소속되어 Backend, Frontend, 프로덕트 디자이너 등 다양한 직군의 동료들과 협업하게 됩니다. 
드롭샷스톡은 글로벌 사용자를 위해 영어와 한국어로 제공되며, 올해 본격적인 북미 시장 진출을 앞두고 있습니다. 

지로의 제품팀은 개발팀과 UX팀으로 구성되며, 
네이버 기획자 출신 공동대표 및 풀스택 개발자 CTO를 중심으로 두둠과 드롭샷스톡 2개의 플랫폼을 구축하고 개선하며 프로덕트와 함께 빠르게 성장해나가고 있습니다. 

∙ 드롭샷스톡의 제품 개선을 위한 서버 및 인프라 개발 
∙ 비즈니스 성장을 위한 신규 제품 MVP 개발
∙ Swagger 기반 API 문서 작성 
∙ 유관부서 및 동료들과 긴밀한 협의를 통한 기술적 의사결정 도출

[지로 개발팀 분위기] 
∙ 개발에 진심인, 높은 성장욕구를 가진 동료들이 모여 있어요. 
∙ 매주 2시간, 근처 카페에서 개발팀 주간 리뷰를 통해 최신 기술 트렌드를 학습합니다. 
∙ Copilot 등 AI agent를 업무에 적극 활용하며 효율적으로 업무를 진행합니다. 
∙ 1주 단위 배포 주기를 가지고 유관부서와 협력하여 제품을 주도적으로 개선합니다. 
∙ 자율적으로 주말, 근무시간 이후 스터디 및 독서모임 등을 운영합니다. 
∙ 데이터와 고객의 목소리를 기반으로 사용자 피드백에 민감하게 대응합니다.

∙ Node.js 기반의 Nest.js 개발 경험을 갖추신 분 
∙ AWS 연동 경험을 갖추신 분
∙ Restful API 설계 및 구현 경험을 갖추신 분
∙ PostgresSQL 활용이 가능하신 분 
∙ ElasticSearch를 활용한 검색 품질 향상 경험을 갖추신 분 
∙ 요구사항 분석을 바탕으로한 데이터 설계 역량을 갖추신 분 
∙ 새로운 기술과 지식을 학습하는 데 거부감이 없고, 빠르게 학습하실 수 있는 분

∙ AWS Cognito, MediaConvert 서비스 연동 경험이 있는 분 
∙ NCloud, Firebase 등 외부 서비스 연동 경험이 있는 분 
∙ ECS, dockerize를 활용한 경험이 있는 분 
∙ 단기적 성과 이외에도 장기적인 안정성, 확장성을 위한 높은 코드 품질에 기여할 수 있는 분
∙ 영상 데이터 처리 및 영상 관련 도메인에 대한 경험을 갖추신 분 

[지로팀 백엔드 개발자 인터뷰]
https://bit.ly/3ESEzxT

[지로팀의 인재상] 
∙ 스스로의 강점과 약점에 대해 냉정하게 평가할 수 있는 분 
∙ 공동의 목표달성을 위한 프로 스포츠팀 같은 조직을 선호하는 분  
∙ 신속한 문제해결을 위해 오버 커뮤니케이션을 중요하게 생각하는 분 
∙ 담당자가 애매할 때는 먼저 발 벗고 해결하는 것이 마음 편한 분 
∙ 작은 디테일도 높은 완성도를 추구하는 분 
∙ 회사에서 왜 그렇게까지 해? 라는 말을 들어보신 열정있는 분 
∙ 어렵고 복잡한 문제를 해결했을 때 성취감을 느끼는 분 
∙ 초기 스타트업을 위대한 기업으로 함께 키워보고 싶은 분"
업스테이지,Software Engineer (Backend),"• Upstage의 핵심 웹 애플리케이션 제품의 백엔드 개발
• 기계 학습 모델 제공 및/또는 파이프라인 개발

• 하나 이상의 프로그래밍 언어에 대한 높은 수준의 이해 (예: Golang, Python, Typescript, Java, C/C++ 등)
• 퍼블릭 또는 프라이빗 클라우드 컴퓨팅 솔루션 경험과 이해 (예: AWS, GCP 등)
• RDBMS 또는 다양한 형태의 데이터베이스를 이용한 개발 경험 (예: MariaDB, PostgreSQL 또는 각종 NoSQL 시스템)
• 현업 (또는 그에 준하는 수준) 에서 실제 사용자들을 위한 서비스 개발 경험
• 유관 업무 경력을 최소 5년 이상 보유하신 분
• 훌륭한 의사 소통 및 협업 능력

*CV를 포함한 모든 제출 자료는 PDF 형식으로 업로드 해주시기 바랍니다.
*지원자의 민감 정보(연봉 정보, 주민번호 등) 및 고유식별번호는 이력서에 기재하지 않도록 유의해주시기를 바랍니다.

• Python 또는 Golang 을 이용한 서버 개발 경험
• 대규모 트래픽 처리를 요구하는 서버 개발 경험
• 스타트업에서 Full stack engineer 로 근무한 경험
• Kaggle 등의 AI Competition 참여 경험 혹은 AI 관련 지식 보유자
• ACM-ICPC, Google codejam, Facebook hackercup or Topcoder 등 Problem solving 대회 경험
• AI 모델을 학습해보거나 구현체를 이해할 수 있는 분
• AI 모델 서빙을 최적화 해보신 분
• Real world, large scale의 상용 시스템을 개발해보신 분
• 개발조직 또는 프로젝트 리드 경험이 있는 분"
리브애니웨어,백엔드 엔지니어(2년~5년),"• 리브애니웨어 서비스 백엔드 개발 참여
• 백엔드 기능 개발 및 API 구현
• 기존 API의 유지보수 및 개선
• 단위 테스트 작성 및 품질 관리
• 서비스 모니터링 및 장애 대응 지원
• 팀 내 코드 리뷰 참여

• 2-5년의 백엔드 개발 경력을 보유하신 분
• Java 또는 Kotlin, Spring Boot 기반 개발 경험이 있으신 분
• 관계형 데이터베이스(MySQL, PostgreSQL 등) 활용 경험이 있으신 분
• RESTful API 개발 경험이 있으신 분
• Git을 이용한 코드 버전관리 경험이 있으신 분
• 기본적인 AWS 서비스(EC2, RDS 등) 사용 경험이 있으신 분
• 팀 협업과 의사소통에 적극적이신 분
• 새로운 기술 습득과 성장에 열정이 있으신 분

• 컴퓨터공학 전공 혹은 그에 준하는 전공 및 지식을 보유하신 분
• Spring Data JPA, Hibernate 활용 경험이 있으신 분
• 기본적인 서버 인프라 구성 및 배포 경험이 있으신 분
• 간단한 CI/CD 파이프라인 경험이 있으신 분
• 캐시(Redis 등) 활용 경험이 있으신 분
• 애자일/스크럼 개발 프로세스 경험이 있으신 분
• 여행 또는 숙박 도메인에 관심이 있으신 분"
지로,[두둠] 백엔드 개발자,"＜앞으로 이런 일들을 하게 됩니다＞ 

• 영상 제작사 매칭 플랫폼 ‘두둠(dudum.io)’ 운영 서버 이주 및 인프라 개발
• 사용성 개선을 위한 신규 기능 개발
• 개발 팀원들과 협력하여 프로덕트의 성능과 품질을 효율적으로 개선
• Swagger 기반 API 문서 작성

∙ Node.js 기반의 Nest.js 개발 경험을 갖추신 분 
∙ AWS 연동 경험을 갖추신 분
∙ Restful API 설계 및 구현 경험을 갖추신 분
∙ MySQL 활용이 가능하신 분 
∙ 요구사항 분석을 바탕으로한 데이터 설계 역량을 갖추신 분 
∙ 새로운 기술과 지식을 학습하는 데 거부감이 없고, 빠르게 학습하실 수 있는 분

∙ AWS Cognito, MediaConvert 서비스 연동 경험이 있는 분 
∙ NCloud, Firebase 등 외부 서비스 연동 경험이 있는 분 
∙ ECS, dockerize를 활용한 경험이 있는 분 
∙ 단기적 성과 이외에도 장기적인 안정성, 확장성을 위한 높은 코드 품질에 기여할 수 있는 분
∙ 영상 데이터 처리 및 영상 관련 도메인에 대한 경험을 갖추신 분 

[지로팀 백엔드 개발자 인터뷰]
https://bit.ly/3ESEzxT

[지로팀의 인재상] 
∙ 스스로의 강점과 약점에 대해 냉정하게 평가할 수 있는 분 
∙ 공동의 목표달성을 위한 프로 스포츠팀 같은 조직을 선호하는 분  
∙ 신속한 문제해결을 위해 오버 커뮤니케이션을 중요하게 생각하는 분 
∙ 담당자가 애매할 때는 먼저 발 벗고 해결하는 것이 마음 편한 분 
∙ 작은 디테일도 높은 완성도를 추구하는 분 
∙ 회사에서 왜 그렇게까지 해? 라는 말을 들어보신 열정있는 분 
∙ 어렵고 복잡한 문제를 해결했을 때 성취감을 느끼는 분 
∙ 초기 스타트업을 위대한 기업으로 함께 키워보고 싶은 분
∙ ElasticSearch를 활용한 검색 품질 향상 경험을 갖추신 분"
라플라스테크놀로지스,데이터 엔지니어 (Forward Deployed Data Engineer),"• 비즈니스 최전선에서 고객의 의견을 듣고 고객 성공을 가속화 할 수 있도록 개발하여 제품에 반영합니다.
• 프로덕트 방향성을 고객 입장에서 주도합니다.
• Trino를 활용한 ELT 프로세스 개발
• 3rd Party API를 이용한 데이터 소싱 및 통합
• SQL 기반 통계 분석
• AWS Lambda, API Gateway를 사용하여 Serverless 백엔드 구축 (REST API)
• Fast API를 활용하여 Serverful 백엔드 구축

• 시드 ~ 시리즈 A 라운드 스타트업 경험
• 데이터 엔지니어 경력 (데이터 파이프라인 개발 경험)
• 실서비스 운영 경험 (게임, 앱 등)
• k8s에 대한 이해
• 국내외 유수의 대학에서 정량적, 분석적 분야와 관련된 전공 (예. 수학, 컴퓨터공학, 물리학, 산업공학, 금융공학 등)으로 학사, 석사 혹은 박사학위를 취득하신 분
• 컴퓨터 공학 전공자 혹은 그에 준하는 전공 지식을 보유한 자

• B2B SaaS 서비스 운영 경험
• 이커머스, 금융 투자 데이터 분석 경험
• 오픈소스 프로젝트 활동 경험
• OLAP 분석 경험
• Kafka 등 데이터 스트리밍 구현 경험
• InfluxDB 등 시계열 DB 관련 경험
• ML, DL 관련 프로젝트 경험
• VC, Growth hacking에 대한 경험
• 영어회화 가능자"
모드하우스,Backend Engineer,"• 프로덕트 팀과의 협업을 통해 Cosmo앱의 백엔드 서비스를 개발하고 운영합니다.
• EKS, SQS, Aurora, Cloudflare 등의 인프라 위에서 Cosmo 앱에 필요한 API를 개발합니다.
• 모니터링/로깅/알람 등을 통해 지속적인 시스템 개선을 합니다.
• EVM 기반의 NFT 및 투표 컨트랙트를 개발하고 운영합니다.

기술 스택
• NodeJS 프레임워크를 활용해 서비스를 개발해요.
• 인프라로 EKS를 기반으로 AWS 내 여러 서비스를 사용해요.
• 개발 도구 및 협업도구로 Jira, Github를 쓰고 있어요.
• EVM 기반 블록체인을 사용하고 있어요

• 3년 이상의 백엔드 개발 경험이 있으신 분
• RDBMS(MySQL, Postgresql 등) 경험이 있으신 분
• Typescript (혹은 ES6)를 사용하는 데 익숙하신 분
• 새로운 기술을 빠르게 학습하고 변화에 유연하게 대처하는 능력이 있으신 분
• 해외 파트너사들과의 영어 업무 소통에 거부감이 없으신 분

• 6년 이상의 백엔드 개발 경험
• 라이브 스트리밍에 대한 개발 경험
• 타입 시스템, 정적 분석 등의 경험이 있으신 분
• Ethereum 계열의 블록체인 개발 경험 및 데이터 취합/가공 경험이 있으신 분
• Blockchain Platform, Wallet, Trading 상품에 대한 이해가 있으신 분
• EVM에 대한 높은 개발 이해가 있으신 분
• 비즈니스 회화 이상의 영어 사용이 가능하신 분
• Container Orchestration (EKS, ECS, GKE 등) 서비스 상에서 서비스 운영 경험이 있으신 분
• K-POP 엔터테인먼트 분야를 좋아하고 열정이 있으신 분"
포티투닷(42dot),Senior Backend Engineer (WMS),"• 42dot 개발중인 SDL용 서비스 Backend 설계 및 개발
• WMS의 기본 운영 설계 및 자동화 설계 개발
• API 서비스 설계 및 개발
• 다수의 서비스에서 활용할 수 있는 회원 인증, 결제, 정산 등 기반 컴포넌트 개발
• 파트너사와의 B2B 플랫폼 연동 개발

• Java/Kotlin 및 Spring Boot 기반의 대규모 웹 애플리케이션 개발 및 운영 경력 7년 이상
• AWS 환경 및 Kubernetes 기반 마이크로서비스 아키텍처 구축 경험 3년 이상
• 관계형(SQL) 및 비관계형(NoSQL) 데이터베이스 아키텍처 설계 및 최적화 경험
• Redis, Kafka, ELK 등 대용량 분산 처리 환경에서의 안정적인 시스템 운영 경험
• Git, Jira 등 협업 도구 및 CI/CD 파이프라인을 활용한 DevOps 환경 경험

• SI 및 플랫폼 서비스 개발 경험
• 플랫폼 및 사용자 서비스 설계 및 개발 경험
• WMS 서비스 설계 및 서비스 알고리즘 개발 경험
• 대규모 트래픽 처리하는 SW 구조 설계 및 개발 경험
• 모바일 앱 또는 모바일 SDK와 연동되는 API 개발 경험
• SaaS(Software-as-a-Service) 또는 PaaS(Platform-as-a-Service) 개발 경험이 있으신 분
• 로봇 및 WCS 구축 및 연계 연동 경험"
트리플콤마(골드스푼),시니어 백엔드 엔지니어,"• 데이팅앱 서비스 백엔드 서버 설계 및 기능 개발
• AWS 인프라 관리 및 보안 작업
• 코드 리뷰 및 디버깅 협업
• 성능 최적화에 대해 지속적으로 고민하고 노력하시는 분

• 개발 경력 6년 이상 그에 준하는 실력을 보유하신 분
• 사용자 대상의 서비스 설계, 개발, 런칭 및 운영 경험이 있으신 분
• SQL문에 대한 깊이 있는 이해와 경험이 있으신 분
• Java/Spring Boot 환경에서의 개발 경험이 있으신 분
• WebSocket, RESTful API 기반의 서버 개발 경험이 있으신 분

• 고객 경험 중심으로 생각하며 원활한 커뮤니케이션이 가능하신 분
• 기술로써 동료들의 업무 효율성을 향상시킨 경험이 있는 분
• 스타트업에서 유의미한 성과를 낸 경험이 있는 분
• 다양한 플랫폼 개발 경험을 가지신 분"
오픈갤러리,Django 풀 스택 개발자 (보충역),"■ 직무 소개
오픈갤러리 개발자는 작가/고객/실무자들의 편의성을 높이기 위해 시스템을 개발하는 업무를 수행합니다. 
기존 시스템의 유지 보수와 개선를 위한 작업을 진행하며, 사업 성장 및 확장에 따라 미술품 투자와 같은 신규 사업과 관련된 시스템 구축을 담당합니다.

홈페이지 및 백오피스 시스템 전반의 개발을 전담하는 개발자의 특성 상, 꼼꼼하고 업무 관련 기술 활용에 능숙한 분을 찾고 있습니다.


■ 업무 소개
• Django 프레임워크를 이용한 홈페이지 및 백오피스 시스템 풀 스택 개발
• 작가 및 고객을 위한 홈페이지 유지보수 및 신규 기능 개발
• 사내 직원을 위한 백오피스 시스템 효율화 및 자동화
• 미술품 투자 모델 아트테크 시스템 구축 및 유지보수
• Bitbucket, Jira, Confluence를 활용한 Agile 협업

■ 업무 관련 기술 스택
• 프론트 엔드와 백 엔드의 구분이 없음 (모두 Django로 개발)
• 개발 : Django, HTML, CSS, JavaScript(jQuery), PostgreSQL
• 운영 : AWS ECS(Docker), Bitbucket, Circle CI

• 산업기능요원_보충역
• Django 프레임워크를 이용한 웹 개발 경험 6개월 이상
• Python 및 JavaScript를 이용한 프로그래밍 경험 1년 이상

• Django 프레임워크를 풀 스택으로 사용해본 경험이 있는 분
• 개인 블로그나 Notion과 같은 자기주도 학습 채널을 가진 분
• 주도적으로 프로젝트를 AWS에 배포하고 관리해본 경험이 있는 분
• Jira, Confluence를 활용한 Agile 협업을 해본 경험이 있는 분
• 테스트 코드 작성 혹은 테스트 자동화 프로세스 개발 경험이 있는 분"
그렙(프로그래머스),백엔드 개발자 (교육솔루션팀 3년차 이상),"- 프로그래머스 LMS 서비스의 개발 및 운영
- 서비스 모니터링 및 트러블슈팅
- 데이터베이스 설계 및 최적화
- 내부 운영팀을 위한 백오피스 (admin) 기능 개발

• 온라인 교육 서비스에 대한 이해 및 사용 경험이 있는 분
• 3년 이상의 Backend 개발 경력을 가졌거나, 이에 준하는 실력을 가진 분
• 새로운 언어/기술에 거부감이 없고, 익숙하지 않은 환경에 빠르게 적응할 수 있는 분
• 복잡한 기술적 문제를 분석 및 해결해 본 경험
• 코드 리뷰, 동료의 피드백에 긍정적으로 커뮤니케이션 할 수 있는 분

- LMS 서비스 개발 또는 운영 경험
- Ruby 기반의 웹 프레임워크 개발 경험 (예. Ruby on Rails 등)
- AWS를 실제 서비스에 적용해 본 경험
- 성능 최적화 경험
- 다양한 조직과 협업하며 업무를 진행한 경험"
커넥트웨이브,[CC CTO] Dev&AI Ops,"팀 소개
Dev&AI Ops 팀은 고객과 셀러의 연결성을 강화하고, 효율적인 플랫폼 운영과 차세대 AI 서비스를 지원하기 위해 다양한 기술을 활용하고 있습니다.
플랫폼을 현대적 아키텍처로 업그레이드하며, 빅데이터와 AI를 기반으로 한 혁신적 서비스 개발을 목표로 하고 있습니다.
우리의 목표는 운영 효율화, 서비스 안정성 확보, 최적의 DevOps/AI Ops 환경 구축입니다.

DevOps 업무
• CI/CD 파이프라인 구축 및 관리
• Kubernetes 기반 인프라 배포 및 운영
• 컨테이너 오케스트레이션 및 클러스터 관리
• 모니터링, 로깅 시스템 운영 및 최적화
• S3, Harbor 등 스토리지 서버 구축 및 운영

AI Ops 업무
• AI 모델 서빙 및 운영 환경 구성
• Private LLM 모델 배포 및 관리
• AI 파이프라인 자동화(Kubeflow 등 MLOps 도구 활용)
• Vector Search 및 AI 기반 검색 시스템 개발
• ML 모델 모니터링 및 성능 최적화

공통 업무
• 최신 기술 트렌드 분석 및 팀 내 공유
• 시스템 안정성 및 성능 개선을 위한 R&D
• 개발 및 운영 프로세스 자동화

• Docker 및 Kubernetes 환경에 대한 깊은 이해와 경험
• CI/CD 및 IaC(Infrastructure as Code) 경험
• Kafka, Hadoop, Spark 등 분산 시스템 경험
• 코드 리뷰 및 협업을 통해 팀 생산성을 높이는 능력
• 신기술에 대한 학습 열정과 분석 능력

• Python 및 ML 프레임워크(PyTorch, TensorFlow 등) 사용 경험
• AI/ML 모델 서빙 및 운영 경험
• MLOps 및 AI 파이프라인 구축 경험 (Kubeflow, Airflow 등)
• LLM 모델 서비스화 경험 (RAG, Fine-tuning 등)
• 커머스 도메인 AI 경험 (추천 시스템, 이상 탐지 등)
• 클라우드 기반 인프라(GCP, AWS, Azure) 경험
• AI 관점의 CI/CD 환경 운영 경험"
커넥트웨이브,[에누리개발본부] 검색엔진 개발,"에누리&다나와 검색에 관련된 전반적인 업무

• 검색관련 배치, API 개발
• 검색 관리도구 웹페이지 개발
• 검색 서버 운영 모니터링 및 인스턴스 관리 
• 검색 결과의 질을 개선하기 위한 연구 및 개발 활동

• 경력: 5년 이상자 
• 신기술 대한 연구와 도입에 적극적이신 분
• 코드리뷰 등을 통해 주변 동료들에게 자극을 줄 수 있으신 분
• java, sql 중급 이상의 실력을 보유하신 분
• linux 서버 운영 환경에 익숙하신 분
• javascript, css, html 웹페이지 개발 경력을 보유하신 분
• elasticsearch, lucene, solr 중 관련 개발 경험을 보유하신 분
• 필수 언어/프레임워크: java, spring, kotlin, python, docker/kubernetes, sql

• Java, Spring, Kafka, Spark에 대한 경험을 보유하신 분 
• 이커머스 관련 개발 경험이 있으신 분
• 대용량 데이터 처리 경험이 있으신 분"
커넥트웨이브,[다나와개발본부] Search Engineer,"다나와 검색에 관련된 전반적인 업무를 담당해요
검색관련 배치, API 개발을 담당해요
형태소 분석기 개발 및 운영을 담당해요
대규모 데이터 처리 및 색인 시스템 구축을 담당해요
검색 쿼리 최적화 및 성능 개선을 담당해요
최신 검색 기술 및 트렌드를 연구 및 적용해요
검색 서버 운영 모니터링 및 인스턴스 관리를 담당해요
검색 관리도구 웹페이지를 개발해요

경력:  검색개발 5년 이상 
신기술 대한 연구와 도입에 적극적이신 분
코드리뷰 등을 통해 주변 동료들에게 자극을 주는 분
Java, Spring, Spring boot 개발 중급 이상의 실력을 보유하신 분
Linux 환경 스크립팅 능력을 보유하신 분
elasticsearch, lucene, Solr 등의 검색엔진 솔루션 경험이 있으신 분
Docker, Kubernetes 등의 컨테이너 기술 이해 및 활용 능력을 보유하신 분

 * 필수 개발 언어 및 프레임워크
Java, Spring, Python
Docker/Kubernetes
Sql

Golang, Kafka, Spark 경험이 있으신 분
CI/CD 파이프라인 구축 및 운영 경험이 있으신 분
데이터베이스(SQL, NoSQL) 및 대규모 데이터 처리 경험이 있으신 분
이커머스 관련 개발 경험이 있으신 분"
